 ,index,node_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2622,2622,119,22622,1uOsk0sVgOED6KtfLHy0Vs,Gideon,Cold,Scapegoat,23,241114,False,0.567,0.957,6,-4.154,1,0.057,3.13e-05,5.7e-05,0.333,0.444,104.999,4,death-metal
2623,2623,122,22623,6KOD8XlwpJYM6jQJq6uPoj,Brujeria,Raza Odiada,Primer Meco,22,75066,False,0.424,0.928,7,-7.876,1,0.177,0.00148,0.00019,0.514,0.337,125.811,4,death-metal
2624,2624,125,22624,03Lx9vXoAga9Na7dNc4JaB,Bodysnatcher,This Heavy Void,Disappear,22,178025,True,0.436,0.91,10,-4.872,0,0.151,0.000139,0.029,0.185,0.168,154.744,4,death-metal
2625,2625,125,22625,4iI7IhZZ3K8K2kucU5abiq,Noxa,Legacy,Hukum Dan Keadilan Hanya Formalitas,23,85320,True,0.303,0.933,7,-4.699,1,0.14,3.77e-06,0.916,0.293,0.522,96.436,4,death-metal
2626,2626,125,22626,3PRUVpbUrGHh3Wl3lIYEyF,Unearth,The Oncoming Storm,Predetermined Sky,22,244786,False,0.211,0.933,4,-6.934,0,0.155,1.6e-05,0.182,0.178,0.134,109.808,3,death-metal
2627,2627,125,22627,0EJKjeFSxi4Rh0qrFtv5Ni,MACABRE,Sinister Slaughter (Remastered),Zodiac,22,224613,True,0.279,0.996,9,-5.004,1,0.164,0.00068,0.866,0.322,0.0522,103.972,5,death-metal
2628,2628,125,22628,5sq6Fz0psTD6dNEe2eWvzQ,Brujeria,Brujerizmo,La Traicion,22,117200,False,0.388,0.93,6,-5.208,1,0.17,0.00906,0.00128,0.527,0.502,193.49,4,death-metal
2629,2629,125,22629,18YiD1V1Jcj7IlLPKjg4Vm,The Acacia Strain,Continent,Cthulhu,22,207360,True,0.314,0.971,10,-4.794,0,0.118,0.002,0.027,0.293,0.194,125.038,4,death-metal
2630,2630,125,22630,1L4N1DTz95J6fxqrtiteCx,Nervosa,Agony,Arrogance,23,187560,False,0.428,0.989,7,-2.932,1,0.119,1.73e-06,0.625,0.0652,0.179,114.966,4,death-metal
2631,2631,133,22631,1EMBgcGpNuHx1vmjTKxDdb,For Today,Wake,Flooded Earth,23,294800,False,0.405,0.87,3,-6.04,0,0.0791,0.00535,0.0,0.122,0.0694,142.842,4,death-metal
2632,2632,133,22632,3fKeB6lVdwe6rUT2mnLo08,Infant Annihilator,The Elysian Grandeval Galèriarch,Blasphemian,46,444704,True,0.176,0.953,10,-3.418,0,0.314,0.000407,0.834,0.088,0.0395,80.476,4,death-metal
2633,2633,119,22633,0QCw5k0kJA7fN196O53VcW,Gideon,Calloused,Savage,23,166253,False,0.532,0.998,3,-2.17,0,0.132,0.00155,0.0,0.228,0.373,111.709,4,death-metal
2634,2634,119,22634,3iVv2yAUAlh6rzVrqV55xU,Bleeding Through,The Truth,For Love And Failing,23,213640,True,0.268,0.985,4,-2.406,0,0.211,0.000907,0.0,0.361,0.121,144.854,4,death-metal
2635,2635,125,22635,1WAYqvDM2RIEZyrU8sDbVQ,Emmure,Goodbye To The Gallows,"When Everything Goes Wrong, Take The Easy Way Out",22,242213,False,0.338,0.58,0,-8.493,0,0.0597,0.000716,0.505,0.0797,0.0353,81.285,4,death-metal
2636,2636,125,22636,2tjVoqfe3aJQlFVyhlivCz,The Acacia Strain,Continent,Forget-Me-Now,22,163346,True,0.43,0.962,10,-4.63,0,0.153,0.00806,0.0989,0.51,0.316,170.078,4,death-metal
2637,2637,133,22637,5xdYNr5NPkTo5xg0FK412N,Aversions Crown,Xenocide,Cynical Entity,22,285250,False,0.174,0.972,0,-4.435,0,0.124,2.61e-05,0.856,0.37,0.0381,145.111,4,death-metal
2638,2638,133,22638,1SEZDfakTMMmUcHildSzsx,Overkill,From the Underground and Below,It Lives,23,271933,False,0.277,0.886,7,-7.724,1,0.0648,5.36e-05,0.874,0.181,0.434,81.707,4,death-metal
2639,2639,85,22639,6aTxXPFOGzCHzVaN7rn1tH,Misery Signals,Post-Millennial Noise,The Failsafe,0,321880,False,0.262,0.957,10,-4.543,1,0.102,0.0227,0.415,0.211,0.0405,114.814,3,death-metal
2640,2640,133,22640,4DrtpaG0Mn8Uv8vnOtSb9A,Orbit Culture,Rasen,In War,23,278693,False,0.427,0.954,8,-3.331,0,0.168,3.96e-05,0.00234,0.271,0.0918,112.487,3,death-metal
2641,2641,90,22641,2P6oFSRed6kyGIl7zuMY1V,Hypocrisy,End of Disclosure,Hell Is Where I Stay,22,274146,False,0.478,0.902,6,-6.734,0,0.0447,1.41e-05,0.878,0.303,0.224,134.98,4,death-metal
2642,2642,133,22642,1NGTfArxVfDc8u1P4kG9KX,Hypocrisy,The Arrival,War Within,22,292506,False,0.53,0.959,7,-5.257,1,0.0502,1.23e-05,0.851,0.359,0.358,124.967,4,death-metal
2643,2643,140,22643,2jfku0KZPbMQaxm00a8EnK,Mercyful Fate,In the Shadows,Legend Of The Headless Rider,23,463106,False,0.302,0.88,2,-8.769,1,0.0708,0.0215,0.0151,0.664,0.32,146.89,4,death-metal
2644,2644,125,22644,0bF3nL5ggogmwPt3ggMMQZ,For Today,Portraits,Joel (The Watchman),23,248333,False,0.339,0.832,0,-4.857,1,0.159,0.000328,0.0056,0.585,0.235,122.607,4,death-metal
2645,2645,125,22645,7pklfnfh25LoFJEWdU2IUi,At The Gates,Slaughter of the Soul (Full Dynamic Range Edition),World of Lies,22,215506,False,0.237,0.955,7,-10.673,1,0.0735,2.47e-06,0.9,0.336,0.322,119.673,4,death-metal
2646,2646,140,22646,4ps1FV7eEM3WE9JzqwQn0s,Mercyful Fate,Return of the Vampire,Burning the Cross,23,527466,False,0.23,0.842,4,-9.015,0,0.048,0.0177,0.623,0.196,0.549,142.633,4,death-metal
2647,2647,133,22647,2Lq8E3c2MPApoVUAyxuHAF,Carcass,Symphonies of Sickness,Excoriating Abdominal Emanation,21,271693,True,0.24,0.841,6,-11.59,1,0.0843,7.52e-06,0.874,0.225,0.219,97.664,5,death-metal
2648,2648,132,22648,6RueO0HhGmb5AFdEXypQhq,Municipal Waste,Hazardous Mutation,Set to Destruct,23,121026,False,0.32,0.985,4,-4.452,0,0.0957,0.000764,0.043,0.312,0.593,95.735,4,death-metal
2649,2649,209,22649,5a5KUKRF23eNYiO2I6FvcH,Surra,Bica na Cara,Pau no Cu do Capitalismo em Posições Obscenas / Sou o Mesmo Fxdxp,23,58586,True,0.322,0.998,9,-1.845,1,0.239,0.126,0.00196,0.263,0.237,118.883,4,death-metal
2650,2650,125,22650,0jCUZSnjn6hxp7zgX3h2rF,August Burns Red,Constellations,White Washed,52,226253,False,0.213,0.964,10,-5.248,0,0.0737,7.05e-06,0.114,0.453,0.335,106.537,4,death-metal
2651,2651,133,22651,1xFrfYd7PHXTAriPTOfxL8,Kalmah,Swampsong,Heroes To Us,46,294586,False,0.375,0.948,2,-5.049,0,0.074,3.93e-05,0.836,0.306,0.14,99.918,4,death-metal
2652,2652,133,22652,1vNSWOXizAsU6n7T6jHw5h,Whitechapel,The Valley,When a Demon Defiles a Witch,49,304060,False,0.259,0.94,1,-5.386,0,0.192,0.000246,0.715,0.104,0.0365,116.605,4,death-metal
2653,2653,133,22653,6e2uLOOroY1cW8Tu97HYfc,Children Of Bodom,Follow The Reaper,Children Of Decadence,40,334760,True,0.422,0.986,2,-3.817,1,0.127,3.66e-05,0.791,0.201,0.306,143.969,4,death-metal
2654,2654,124,22654,54cBqIDAX3dH5Ys1DKgDWR,Bloodbath,Nightmares Made Flesh,Eaten,48,258133,True,0.407,0.967,10,-4.213,1,0.0576,9.96e-05,0.0,0.103,0.198,147.999,4,death-metal
2655,2655,133,22655,7EtQ5CqjSRgItuTYXeEtc9,Orbit Culture,Vultures of North,Vultures of North,54,278181,False,0.402,0.912,9,-3.108,1,0.0711,2.07e-05,0.0165,0.159,0.217,176.007,4,death-metal
2656,2656,125,22656,6Ii0oZi5MJUSaoBqgDoNbe,Suffokate,"No Mercy, No Forgiveness",Force Fed,22,226040,True,0.54,0.907,11,-2.848,1,0.103,0.00017,0.779,0.0312,0.304,125.03,4,death-metal
2657,2657,125,22657,0vrF0RhqGtoyzHxNpKFVeq,Darko US;Ryo Kinoshita,Oni,Hyper Kill,49,203266,True,0.258,0.997,7,-3.808,1,0.245,0.000225,0.565,0.096,0.245,147.567,4,death-metal
2658,2658,133,22658,6TCxtJhcwImUhRzdPXRURA,Gojira,Fortitude,Into The Storm,48,302293,False,0.245,0.972,2,-6.387,1,0.0739,0.00141,0.68,0.131,0.107,105.939,4,death-metal
2659,2659,180,22659,2kcuxvwKb1EP6y15xOF0dP,In Flames,Colony,Pallar Anders Visa,41,101266,False,0.447,0.311,6,-14.888,0,0.0412,0.034,0.791,0.215,0.237,154.91,4,death-metal
2660,2660,125,22660,4wwUsbKQ4zosUj6DC4vkjW,I Declare War,Amidst the Bloodshed,Amidst the Bloodshed,23,126693,False,0.347,0.819,0,-5.841,0,0.0881,0.000559,0.582,0.172,0.102,59.639,3,death-metal
2661,2661,125,22661,5pKdvuth8EyC6pLxMu3aSr,Behemoth,Demigod,Conquer All,48,211266,False,0.235,0.927,6,-5.824,1,0.084,0.000173,0.893,0.0748,0.253,90.497,4,death-metal
2662,2662,133,22662,712ukvLX20rwHuTWg7Gcjb,Kreator,Violent Revolution,Violent Revolution,51,294800,False,0.506,0.994,7,-5.733,1,0.0935,0.000176,0.0152,0.155,0.205,144.04,4,death-metal
2663,2663,133,22663,153SwL1d9SfCLWhqIs08we,Annihilator,Alice In Hell,Alison Hell,49,301053,False,0.365,0.978,9,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,4,death-metal
2664,2664,125,22664,5hLmTzCYcDgk5Xg65ZR1mv,Undeath,It's Time...To Rise from the Grave,Human Chandelier,22,233237,False,0.213,0.948,1,-5.977,1,0.137,0.000761,0.428,0.385,0.133,102.935,4,death-metal
2665,2665,125,22665,3gQjip4rD3Aq2vvDb9mjAj,Attila,Soundtrack to a Party,Soda in the Water Cup,22,228653,False,0.349,0.978,9,-4.823,1,0.234,0.000342,0.129,0.405,0.153,172.866,3,death-metal
2666,2666,125,22666,3BS64PH8btQGrEGOqMP8FG,The Agony Scene,The Darkest Red,Screams Turn to Silence,22,175853,False,0.473,0.997,7,-1.885,1,0.0938,1.43e-05,0.257,0.105,0.0846,105.57,4,death-metal
2667,2667,125,22667,0rJy63poJKgiNN08PD16vp,Mammoth Grinder,Cosmic Crypt,Superior Firepower,23,158650,False,0.0513,0.971,1,-5.532,0,0.0683,6.3e-06,0.849,0.0854,0.513,175.152,4,death-metal
2668,2668,133,22668,2uC3M3PaeWrBPdorJaKLSm,Skinless,Foreshadowing Our Demise,Smothered,21,335306,False,0.299,0.842,6,-8.981,0,0.111,1.16e-05,0.691,0.0742,0.469,111.323,4,death-metal
2669,2669,125,22669,31DU4Q32DStHLjc8PN2u3s,Finntroll,Midnattens Widunder,Svartberg,23,246640,False,0.245,0.935,4,-4.257,0,0.114,1.94e-06,0.498,0.293,0.129,124.357,4,death-metal
2670,2670,125,22670,3CC6lcyI1em6JDrR4xsSbB,The Haunted,rEVOLVEr (Deluxe Edition),Sweet Relief,22,208640,False,0.476,0.992,2,-3.297,1,0.129,1.26e-06,0.165,0.269,0.173,105.016,4,death-metal
2671,2671,125,22671,2AQrJrVe2pIBZ1S3aGESEx,Traitors,Mental State,Wornout,22,201269,True,0.49,0.981,1,-4.729,1,0.0922,4.25e-05,0.732,0.347,0.242,130.027,4,death-metal
2672,2672,125,22672,2tpiHcSSFCnpIH8HFzIUEa,Bleed From Within,Shrine,Stand Down,50,246282,True,0.31,0.987,6,-4.247,1,0.155,7.96e-05,0.0655,0.298,0.325,147.278,4,death-metal
2673,2673,133,22673,0NnicOp4n0spMySji0vMd4,Between The Buried And Me,Alaska,Roboturner,22,427413,True,0.193,0.935,6,-4.501,1,0.117,1.09e-05,0.382,0.341,0.182,100.041,1,death-metal
2674,2674,124,22674,20yzWFFTYOGX28RLj1A80k,Bleeding Through,Love Will Kill All,Dead Eyes,22,193600,False,0.154,0.927,11,-4.586,0,0.073,7.8e-06,6.03e-05,0.136,0.27,149.619,4,death-metal
2675,2675,125,22675,5QlVg3UjkbvaRfb93COBgW,Brujeria,Mantando Gueros,Castigo Del Brujo,21,103946,True,0.326,0.979,5,-8.173,1,0.153,0.00564,0.321,0.263,0.429,90.768,4,death-metal
2676,2676,133,22676,3m0il69qM3aZVsglCIJJOf,Dark Lunacy,Devoid,Stalingrad,22,431098,False,0.199,0.964,2,-4.667,1,0.21,0.000754,0.00646,0.0575,0.155,76.065,4,death-metal
2677,2677,125,22677,7BC0BjgRLdxZ09F735G3u8,Through The Eyes of the Dead,Disomus,Obitual,22,243865,False,0.306,0.95,2,-5.705,1,0.0876,1.45e-05,0.819,0.315,0.097,106.954,4,death-metal
2678,2678,125,22678,651aMl2jYthoJyI9WvNKo4,Frozen Soul,Crypt Of Ice,Gravedigger,22,229638,True,0.243,0.977,6,-7.248,1,0.209,3.52e-06,0.96,0.106,0.047,140.032,4,death-metal
2679,2679,125,22679,1PRlCWtYZPiYim0PKo1txN,Signs of the Swarm,Vital Deprivation,Vital Deprivation,22,46534,False,0.584,0.933,7,-3.924,1,0.118,0.000586,0.746,0.26,0.174,106.228,4,death-metal
2680,2680,119,22680,0UHAvWWF7B6O0xVi3fW5P2,Signs of the Swarm,Vital Deprivation,Crown of Nails,22,204462,False,0.405,0.985,0,-2.345,0,0.118,4.19e-05,1.56e-05,0.454,0.0853,99.995,4,death-metal
2681,2681,125,22681,5zaYEQmgngRKiLRjNG2Rxg,Scar Symmetry,Holographic Universe,The Three-Dimensional Shadow,23,237840,False,0.532,0.984,1,-3.435,1,0.101,1.62e-05,0.102,0.36,0.384,110.03,4,death-metal
2682,2682,125,22682,0NOwE1EnvTjW69q7NuutM0,Heaven Shall Burn,Invictus (Bonus Track Version),Sevastopol,22,243920,False,0.366,0.985,7,-2.333,0,0.0933,3e-05,0.356,0.24,0.185,180.19,4,death-metal
2683,2683,101,22683,16o0xXRpe0LLRv6mk6Gbv5,Tankard,Schwarz-Weiß wie Schnee,Forza Sge,23,234812,False,0.497,0.809,1,-6.759,1,0.0301,0.00115,0.0,0.101,0.591,84.945,4,death-metal
2684,2684,133,22684,3XGLqpO5DxvDL5CD2DFAd8,Mercyful Fate,The Beginning,Black Masses,23,271106,False,0.233,0.832,2,-11.024,1,0.0804,5.1e-05,0.581,0.215,0.416,90.584,4,death-metal
2685,2685,125,22685,4YZheVi8mEl3p6vtuNMNYh,Revenge The Fate,Redemption,The End,22,201133,False,0.442,0.96,4,-2.885,1,0.103,3.37e-05,0.0252,0.207,0.161,120.002,4,death-metal
2686,2686,125,22686,5zVcTqnlqcLVdj4QT3F2k3,Here Comes The Kraken,Hate Greed & Death,Never Regret,23,240746,True,0.499,0.926,11,-4.757,0,0.076,4.26e-06,0.0521,0.0744,0.163,102.007,4,death-metal
2687,2687,90,22687,74382mrrxhzKiruw60zqd7,Sentenced,The Funeral Album,A Long Way to Nowhere,22,206960,False,0.484,0.871,8,-4.839,1,0.0457,8.24e-05,0.00191,0.133,0.672,146.012,4,death-metal
2688,2688,119,22688,7B8VTtH9RvXiTLMBPLvnF2,Bleeding Through,"This Is Love, This Is Murderous",Sweet Vampirous,22,84986,False,0.359,0.933,0,-6.087,1,0.13,0.00193,2.37e-06,0.0616,0.205,106.436,4,death-metal
2689,2689,133,22689,3z8klrCTw3L63v2V6zNK2i,At The Gates,The Nightmare Of Being,The Abstract Enthroned,22,266973,False,0.433,0.977,5,-5.053,0,0.139,0.000106,0.00454,0.323,0.114,120.023,4,death-metal
2690,2690,125,22690,7rHngfJdClCuOI38NHLnzN,Revenge The Fate,Redemption,Sad But True,22,242540,False,0.312,0.97,11,-3.691,1,0.16,4.97e-05,0.649,0.258,0.157,114.568,4,death-metal
2691,2691,133,22691,1YqmGcIj2PUjSf93ClAnij,Burgerkill,Beyond Coma and Despair,Suffer to Death,22,349986,True,0.308,0.956,5,-5.15,1,0.148,7.61e-05,0.0378,0.167,0.115,119.996,4,death-metal
2692,2692,125,22692,47vY4Ll7FV4CUWDbu5sfM9,DeadSquad,Profanatik,Anatomi Dosa,22,209093,False,0.396,0.939,1,-5.604,1,0.543,0.0014,0.256,0.226,0.135,143.958,4,death-metal
2693,2693,140,22693,6LFYT819pLFr6zIPAcevE2,King Diamond,Conspiracy,The Wedding Dream,22,362826,False,0.293,0.819,4,-12.758,0,0.0519,0.0199,0.136,0.19,0.189,83.852,4,death-metal
2694,2694,90,22694,1tljL0wMsgPrmDz3KqpuDT,Nervosa,Perpetual Chaos,Kings of Domination,22,221007,False,0.461,0.933,9,-8.366,1,0.0447,4.05e-06,0.0447,0.13,0.12,139.982,4,death-metal
2695,2695,133,22695,3jYMAtv2dEi8V4sIh8h1W2,Blood Incantation,Starspawn,"Hidden Species (Vitrification of Blood, Pt. 2)",22,417720,False,0.254,0.836,1,-9.412,1,0.0529,2.71e-05,0.899,0.328,0.163,144.368,3,death-metal
2696,2696,133,22696,0P1bhrbR7Jgqfj8M7lPt8T,Norma Jean,Meridional,Falling From The Sky: Day Seven,23,377373,False,0.238,0.746,10,-7.64,0,0.0626,0.00183,0.63,0.141,0.177,133.838,4,death-metal
2697,2697,133,22697,7H65hYIqd6bb3q57tUBiI5,At The Gates,To Drink From The Night Itself,Daggers of Black Haze,22,282133,False,0.202,0.909,4,-6.283,0,0.0609,6.76e-06,0.847,0.142,0.325,114.948,4,death-metal
2698,2698,125,22698,0WXlCYlG6kmIGZToMZ0EcE,Transmetal,México Bárbaro,Ángel Enfermo,23,205496,False,0.467,0.977,6,-6.893,1,0.0527,0.00171,0.0577,0.147,0.173,97.169,4,death-metal
2699,2699,133,22699,0J5ZaVBbhIW1KjP6WSvfAT,Burgerkill,Berkarat,Terlilit Asa,22,278320,False,0.273,0.941,4,-6.183,0,0.063,0.00111,4.41e-05,0.0641,0.132,87.494,3,death-metal
2700,2700,125,22700,3iEI6GAx1al5WGRzSJtqX7,Death,Human (Deluxe Version),Lack of Comprehension,46,223826,False,0.338,0.955,10,-5.737,0,0.191,4.74e-05,0.0509,0.0659,0.362,93.033,4,death-metal
2701,2701,125,22701,78oF7KjxHMJHtiwgc2I3rw,Necrophagist,Epitaph,Stabwound,42,168000,False,0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.342,3,death-metal
2702,2702,133,22702,5pH1BecbNktYDbYw0XCEWn,Mercyful Fate,Melissa,Evil,52,284960,False,0.288,0.904,0,-9.455,1,0.114,0.000273,0.382,0.0894,0.556,133.838,4,death-metal
2703,2703,125,22703,75fAndU7jHOc4iEFR0HcVe,Eluveitie,Evocation II - Pantheon,Epona,48,227703,False,0.501,0.952,2,-6.564,0,0.0851,0.00253,0.0411,0.378,0.474,144.946,4,death-metal
2704,2704,133,22704,7KT0ITk9CT16thNSLxd1rZ,Dying Fetus,Grotesque Impalement,Grotesque Impalement,44,308709,True,0.34,0.872,1,-7.515,1,0.112,0.000274,0.366,0.0911,0.413,94.032,4,death-metal
2705,2705,125,22705,4dIoimQas4pY5JkvDF88B0,Ingested,Rebirth,Rebirth,44,241767,True,0.545,0.982,6,-3.464,1,0.127,0.00187,0.0433,0.144,0.249,129.988,4,death-metal
2706,2706,165,22706,11qglHc16ezB4k4LGwWA44,Eluveitie,Helvetios,Luxtos,46,235080,False,0.284,0.974,2,-2.409,0,0.107,0.0246,0.0,0.129,0.302,105.287,4,death-metal
2707,2707,122,22707,0PeeknWE7vgcMdwzbKRfCy,Mortuary Drape,All the Witches Dance,Primordial,22,187066,False,0.246,0.997,8,-5.478,1,0.0981,0.00013,0.000264,0.323,0.0828,169.21,4,death-metal
2708,2708,133,22708,24JrhmyqAHoinZV22F8YKs,Equilibrium,Sagas,Des Sängers Fluch,22,485306,False,0.175,0.9,4,-5.146,0,0.0651,0.00024,0.574,0.0624,0.336,94.97,3,death-metal
2709,2709,125,22709,2Vy4z1ZUN7RvN7syWI2yef,At The Gates,Slaughter Of The Soul,Slaughter Of The Soul,52,183093,False,0.131,0.975,7,-7.228,1,0.118,1.61e-06,0.914,0.0862,0.393,79.467,4,death-metal
2710,2710,125,22710,0di1fFxZ2v814evMbAvnzI,Aversions Crown,Tyrant,Earth Steriliser,21,212613,False,0.447,0.983,7,-2.892,1,0.175,0.000231,0.845,0.107,0.0558,140.026,4,death-metal
2711,2711,133,22711,0fCRo1guugeFmWqr68lMK4,Before I Turn,Lovelorn,Sepulcher,22,445357,False,0.46,0.944,2,-4.722,0,0.051,0.00444,0.0016,0.321,0.0817,140.025,4,death-metal
2712,2712,133,22712,2hBEqHY8yw0j7sGX6tT09o,The Acacia Strain,Continent,Skynet,22,262200,True,0.194,0.94,11,-5.111,1,0.168,0.00245,0.0055,0.18,0.0996,179.982,4,death-metal
2713,2713,119,22713,6SApp40IgmzwtQubIjB3Ce,DevilDriver,Trust No One,Bad Deeds,22,226104,True,0.189,0.985,1,-4.909,1,0.244,0.000193,2.6e-05,0.422,0.191,198.444,4,death-metal
2714,2714,125,22714,4P8vhDPA6EGRfCP8AdwQnF,The Last Ten Seconds of Life,Machina Non Grata,Axe to Grind,21,190120,True,0.446,0.92,1,-3.41,1,0.112,0.000102,0.293,0.0755,0.372,180.067,4,death-metal
2715,2715,125,22715,4taoA7P7oh1whE2Z4EHJGc,Avernal,El Sangriento,Hoy Podes Pudrirte,22,160106,False,0.518,0.992,6,-3.794,1,0.0565,0.00112,0.000546,0.133,0.381,90.018,4,death-metal
2716,2716,125,22716,5Xa8AhVrlg4W5deVWGb22G,Winds of Plague,Decimate the Weak,Legions,21,229453,False,0.225,0.929,2,-4.92,0,0.172,7.1e-05,0.945,0.148,0.0574,117.079,4,death-metal
2717,2717,133,22717,7EJZZm3qwQWCOyhDr3oDQs,Death,Scream Bloody Gore (Reissue),Scream Bloody Gore,21,272684,False,0.279,0.9,11,-7.133,0,0.0588,0.0,0.583,0.321,0.189,107.69,4,death-metal
2718,2718,125,22718,385iB1Psu1btHmaZqJ1dOr,Djin,The Science Of Thought,Stockholm Syndrome,22,252813,False,0.543,0.991,6,-2.363,1,0.135,1.3e-05,0.00382,0.629,0.364,130.034,4,death-metal
2719,2719,119,22719,74CvGCwjgNYrYllSDbgeO6,Gideon,Cold,Thick or Thin,22,239056,False,0.582,0.969,6,-3.88,1,0.0556,0.000509,0.0,0.359,0.34,104.983,4,death-metal
2720,2720,125,22720,4RdpWSsiWZ9Ad0n2LfDl53,DeadSquad,3593 Miles of Everloud Musick!,Blessphemy,22,205564,True,0.351,0.96,0,-6.027,1,0.2,0.000419,0.665,0.482,0.134,149.165,4,death-metal
2721,2721,133,22721,1jAce30EindqC0CPWm128E,The Agonist,Days Before the World Wept,Resurrection,22,311269,False,0.416,0.95,8,-2.754,0,0.0745,1.99e-05,0.000158,0.426,0.286,174.991,4,death-metal
2722,2722,125,22722,4m6sjTCSlVKhy91fE4ZmBI,Liferuiner,No Saints,I Don't Need to Be Straight Edge to Be Better Than You,22,149906,False,0.291,0.786,6,-5.667,1,0.086,1.14e-05,0.446,0.379,0.358,169.085,3,death-metal
2723,2723,106,22723,56iv5TqfvxVa4zLMs6SvmP,Gojira,Magma,Magma,49,402493,False,0.375,0.888,0,-5.946,1,0.0447,0.000239,0.00708,0.0942,0.191,66.751,4,death-metal
2724,2724,125,22724,3LwqbTRN5BnTb1Pc3jxbZ9,Ensiferum,From Afar,Elusive Reaches,23,206413,False,0.449,0.993,9,-5.927,0,0.0925,1.49e-05,0.00643,0.144,0.468,100.026,4,death-metal
2725,2725,22,22725,7B53YWR8f7vYY6FBzsUY3N,iwrestledabearonce,Post-Millennial Noise,Green Eyes,0,216360,False,0.233,0.935,6,-3.387,1,0.165,0.00062,0.077,0.199,0.358,159.879,4,death-metal
2726,2726,125,22726,1MPZ13x66SyV4Ie992QNB9,The Agonist,Lullabies For The Dormant Mind,Globus Hystericus,21,221200,False,0.497,0.991,9,-3.14,1,0.199,0.000242,0.0534,0.286,0.284,154.983,4,death-metal
2727,2727,125,22727,4cmvCy1qP351G79TVpv3cc,Noxa,Propaganda,Negri Kaya,22,121506,True,0.24,0.975,1,-3.231,1,0.126,0.000434,0.000767,0.191,0.41,155.13,4,death-metal
2728,2728,125,22728,6A6vFhLjY5lWQIExaL6Btk,Fear Of Domination,Metanoia,Obsession,22,229920,False,0.544,0.962,9,-4.02,1,0.0843,0.000153,0.413,0.211,0.422,129.981,4,death-metal
2729,2729,125,22729,57I1oA81h7ZrvrWkcWKwSU,Heaven Shall Burn,Veto,You Will Be Godless,22,190613,False,0.454,0.987,8,-4.147,1,0.11,6.12e-06,0.663,0.284,0.0619,129.969,4,death-metal
2730,2730,133,22730,27ORgOLNmYSMUk8NXkhpe6,Hypocrisy,End of Disclosure,United We Fall,22,290849,False,0.381,0.957,10,-5.62,0,0.0919,2.06e-06,0.824,0.296,0.299,110.126,4,death-metal
2731,2731,125,22731,1kKoCMBcDwBMKFQAOFpRDY,Traitors,Anger Issues,Intro,22,75789,False,0.581,0.876,1,-6.803,1,0.0752,4.03e-05,0.88,0.315,0.121,94.986,4,death-metal
2732,2732,125,22732,3uPgWkH9v25UH8lO0JHeEx,The Ghost Inside,Rise From The Ashes: Live At The Shrine,Mercy - Live,22,235681,False,0.414,0.933,6,-5.982,0,0.0595,8.39e-06,0.000603,0.558,0.142,123.717,4,death-metal
2733,2733,125,22733,64aHsHQnTTFLGCeIsSGJCI,Toxic Holocaust,Chemistry of Consciousness,Mkultra,23,127826,False,0.214,0.982,9,-4.762,0,0.155,1.53e-06,0.449,0.353,0.224,165.618,4,death-metal
2734,2734,125,22734,1CwpGpNsBNm6Bp1zYs0px9,Hypocrisy,Catch 22,Don't Judge Me,21,146666,True,0.404,0.971,1,-7.395,0,0.0691,1.48e-06,0.076,0.0621,0.153,109.993,4,death-metal
2735,2735,125,22735,30NP3DnyudM2vzw3NEIj1n,The Haunted,rEVOLVEr (Deluxe Edition),Nothing Right,22,227440,False,0.467,0.98,2,-3.812,1,0.0645,3.5e-06,0.598,0.0354,0.558,158.048,4,death-metal
2736,2736,133,22736,7ouNLsVN2jPFZrcnajBTKN,Exodus,Pleasures of the Flesh,Faster Than You'll Ever Live to Be,23,265586,False,0.136,0.946,6,-5.112,0,0.135,2.87e-06,0.404,0.0562,0.467,185.396,4,death-metal
2737,2737,129,22737,4bCd2UsMl1l6g7HpuA53NG,Deicide,Insineratehymn,Forever Hate You,21,188240,False,0.469,0.796,2,-8.973,1,0.0551,0.00145,0.197,0.185,0.649,96.192,3,death-metal
2738,2738,133,22738,1DZdEQAf8dht2RfDk1TDGW,Eisregen,Krebskollektion,Mein Eichensarg,22,304613,False,0.224,0.918,4,-6.678,0,0.131,9.23e-05,0.0,0.0837,0.108,90.086,4,death-metal
2739,2739,125,22739,41LpdxLv1n8WQ8nXC3O7l9,Bloodred Hourglass,Waves Of Black,Waves Of Black,21,219862,False,0.357,0.943,0,-4.197,0,0.0841,6.33e-06,0.00141,0.313,0.318,140.021,4,death-metal
2740,2740,133,22740,6prvMx5SVgsFf8Iocaxvqz,Blind Witness,Nightmare On Providence Street,These Countless Sleepless Nights,22,278120,False,0.414,0.994,11,-2.634,0,0.243,1.24e-05,0.214,0.262,0.192,199.994,4,death-metal
2741,2741,125,22741,5dB3ggBnFcCWzN1ASj5y5B,Gatecreeper,Deserted,Anxiety - Bonus Track,23,256813,False,0.171,0.98,7,-5.553,1,0.144,9.27e-06,0.336,0.364,0.182,158.076,4,death-metal
